series,season,round_number,event_date,event,circuit,session,driver,team,manufacturer,car_class,lap_number,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_manufacturer,tyre_life,fresh_tyre,stint,position,track_status,pit_in,pit_out,is_accurate,deleted,air_temp_c,track_temp_c,humidity_pct,pressure_mbar,rainfall,wind_speed_ms,wind_direction_deg,gap_ahead_s,gap_behind_s,mean_speed_kph,max_speed_kph,mean_throttle_pct,brake_fraction,mean_rpm,max_rpm,gear_changes,drs_fraction
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,9,90.42471005537722,28.05553838474161,33.433920239872194,28.935251430763415,HARD,Pirelli,9.0,0,1,3,1,False,False,True,False,24.161388123269766,35.810573411606946,43.67591470971381,1007.8241667222059,False,3.378167721710153,306.86686953726155,1.62585847091415,1.594684095422632,205.29828489036157,322.84577347850524,65.18029573806125,0.1943788467908222,10344.931225794542,11727.658755921258,45,0.13842567533939007
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,10,90.75001587414386,28.09149748510586,33.59785730269306,29.060661086344936,HARD,Pirelli,10.0,0,1,3,1,False,False,True,False,23.277991659958364,36.329041697078516,43.40028900975112,1011.9845621274065,False,3.153225787304764,325.14178807363817,1.5924883037255253,1.7030645799727255,204.45938661391074,321.7049418278327,63.181002376922095,0.16889616914035316,10321.129124526256,11697.51863599639,46,0.13400922669904358
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,11,90.78138767439677,28.151708484504244,33.60379653573099,29.025882654161535,HARD,Pirelli,11.0,0,1,3,1,False,False,True,False,23.88191394377683,36.86945442863437,42.96580491483577,1006.9830175918726,False,2.9704073117091814,341.51219671193746,1.522886565023346,1.4883367821205815,204.67492462432818,323.74050960693614,66.1930805515641,0.17198372701892428,10349.48084332366,11956.6476752189,51,0.0916409159274175
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,12,90.35909129382678,28.010770970558518,33.434106934404866,28.914213388863395,HARD,Pirelli,12.0,0,1,3,1,False,False,True,False,23.59025892126132,36.04472105249573,43.571252643584145,1009.719333567239,False,3.1328621759910376,22.857793159192397,1.5659629544094875,1.700419281641989,206.8377366633341,322.0697247439553,65.74536813535185,0.1799988633406887,10413.974425493843,11782.913622324708,50,0.12998491832198775
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,13,90.49644898144908,28.059678641647164,33.46228132129117,28.974489018510738,HARD,Pirelli,13.0,0,1,3,1,False,False,True,False,23.852218265580813,36.03278938440196,43.94854684655767,1010.3571588470593,False,2.749243894640766,24.360262111406655,1.6525031721027372,1.4239190818332634,204.82212223876584,326.3793456502703,66.06456226838337,0.17894832651681933,10538.680774911192,11806.981238713164,47,0.15389148724851748
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,14,90.72711003625665,28.197453531208808,33.54224679799809,28.98740970704975,HARD,Pirelli,14.0,0,1,3,1,False,False,True,False,23.770713737782838,35.299991810437845,44.847194755284995,1010.9880606959546,False,2.732588629739224,52.18377620568924,1.6081045354409955,1.4797152713332766,205.42006741247545,323.81625793743126,66.21509989090343,0.18445631206545984,10547.090595830065,11901.319637266435,46,0.1181552475236266
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,15,90.19638436726983,27.936119556294,33.418692007883486,28.84157280309234,MEDIUM,Pirelli,1.0,1,1,3,1,False,False,True,False,23.4704584853823,35.71844151396814,43.86568517582562,1009.415680756767,False,3.055080399339218,71.79187799725503,1.6400358511898918,1.5765840717651947,210.84258134149204,325.5257221018812,66.86999378250431,0.18077333507906593,10370.923809582828,11812.612734754843,47,0.12351064982989321
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,16,90.37660503656465,27.9890769793817,33.457627205029276,28.92990085215368,MEDIUM,Pirelli,2.0,0,1,3,1,False,False,True,False,23.96046456375759,34.86359065161811,44.129635138318335,1010.2913268540727,False,3.273735781561941,96.86405737848008,1.6071749530525536,1.693629112177479,206.55743506873375,318.96077499679024,66.6461634835586,0.16505501359187622,10556.886188492163,11602.725680543908,49,0.08992436432272177
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,17,90.0260886833243,27.897968851980007,33.32953487035578,28.798584960988514,MEDIUM,Pirelli,3.0,0,1,3,1,False,False,True,False,24.29177082972636,33.979548315673036,42.71100147721107,1011.411619990137,False,3.02847862601849,114.71365876771443,1.5638075233247124,1.600685846074756,208.01924278788653,322.2304024919608,66.68713661686671,0.1989891179995191,10447.091276663297,11819.444126408016,48,0.09489039238870683
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,18,90.62684972919841,28.023336458249332,33.542775263587245,29.060738007361834,MEDIUM,Pirelli,4.0,0,1,3,1,False,False,True,False,23.46632846436125,35.091115380400815,43.0868581527474,1008.3192596265326,False,2.975637210413745,137.58951654243305,1.5355422872926903,1.643260996500273,206.96166676286083,326.25902620010595,64.158973254431,0.1642077773981033,10526.421045387131,11952.374325866716,46,0.10329936817289112
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,19,90.3312922689842,27.98914322277241,33.466781490062104,28.875367556149683,MEDIUM,Pirelli,5.0,0,1,3,1,False,False,True,False,24.23555934074098,32.75079218750027,43.80146961097905,1006.7932255718316,False,3.280974569294019,162.65214506222708,1.5063745018851704,1.7777078828037984,209.22650784106102,322.265413092058,63.27905319272483,0.1800446573731933,10385.91231636248,11790.265496470633,48,0.10379846010521435
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,20,90.62725868607725,28.105652526706653,33.52879470544424,28.992811453926365,MEDIUM,Pirelli,6.0,0,1,3,1,False,False,True,False,23.900171993943605,33.09456372028192,43.18726013255418,1010.609177430314,False,2.927588925312338,183.84740883552058,1.7087834856590394,1.6506513212433012,206.69524721167286,326.5878213911025,68.68923409266621,0.17958998590843636,10346.113746556626,11888.255575342491,46,0.12033258064778549
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,21,90.61356648083476,28.051590456154862,33.55813991318215,29.003836111497748,MEDIUM,Pirelli,7.0,0,1,3,1,False,False,True,False,23.35691454053522,32.717195549271366,42.1676261576596,1010.5826322826607,False,3.087064637673785,213.16673812369618,1.6416691374668333,1.519751356443028,205.1444981033085,321.817349902033,61.85389451355297,0.17083259454254002,10165.669532310014,11843.735713146789,45,0.1282810413814529
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,22,90.59820592410748,28.05578663962049,33.52140216430966,29.02101712017732,MEDIUM,Pirelli,8.0,0,1,3,1,False,False,True,False,23.60957268441527,32.37321315987315,44.34620106574835,1009.5384335716154,False,2.902393721562529,233.8724935250782,1.689490657599782,1.771305090070339,206.09017737369638,322.2645325739006,65.29860303386613,0.157519368221209,10383.240477111598,11756.381729982542,51,0.0667764170490353
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,23,90.53241461567956,28.01952521111694,33.487595569088285,29.02529383547433,HARD,Pirelli,9.0,0,1,3,1,False,False,True,False,23.9773039614355,31.769753939078317,43.265893262810906,1010.0773819010178,False,2.906846917684986,243.26812949782266,1.6467931851610824,1.5853345873057998,209.19694978896266,320.6511482665328,65.93465742556074,0.18406473676209842,10267.056586826071,11834.161391613325,46,0.13139378802079837
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,24,90.54752279932421,28.043381558623203,33.46758345696195,29.036557783739063,HARD,Pirelli,10.0,0,1,3,1,False,False,True,False,23.507416123283583,30.27640394368641,42.38632067778385,1010.1514754823486,False,3.267788801559475,277.8826348062082,1.5145746589003133,1.614217588536576,206.32527040065406,324.28913610143536,66.45603155718008,0.1696062046331735,10125.35391900327,11774.112005294346,51,0.11328709821978977
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,25,90.5070407954879,28.02803693800763,33.46899244413008,29.010011413350185,HARD,Pirelli,11.0,0,1,3,1,False,False,True,False,23.671494959033495,30.403071492880642,43.30855480361211,1008.4918732457678,False,3.178909502912236,294.5810025743159,1.4740701024521818,1.5670848998304656,206.6175336600203,325.4019415450661,66.38190355652186,0.19459599508227737,10382.902055006141,11768.993463914181,46,0.09847550907275594
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,26,90.50594248828239,28.060417678562995,33.50733778338149,28.9381870263379,HARD,Pirelli,12.0,0,1,3,1,False,False,True,False,23.89826508175046,30.750002350345042,44.733121102239636,1010.7379583176504,False,3.1762744580381623,316.92363648024616,1.6154144175420144,1.523006608130925,207.0630293671322,322.47680915842335,64.11709384761548,0.19004657865561767,10126.734290715705,11778.213608459902,51,0.15774423070476334
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,27,90.6434083840827,28.102455188734037,33.526874910253575,29.01407828509509,HARD,Pirelli,13.0,0,1,3,1,False,False,True,False,23.459564613458173,29.405101635181772,43.98204509028854,1010.1067259564579,False,3.322344091036383,337.716396657925,1.5462842260709282,1.5510016670225484,210.55179825602602,323.76114899687605,66.81843480117448,0.1877201161308179,10418.348724292324,11656.838183004686,49,0.10382073322142493
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,CCC,SYN-B,SYN-B,F1,28,90.38275717800919,28.02017441396137,33.44535023558688,28.917232528460936,HARD,Pirelli,14.0,0,1,3,1,False,False,True,False,23.355126865558375,29.029739936934885,43.42647525925375,1009.0630154505528,False,2.818290446426091,0.7082892555713443,1.5142446436458752,1.6907614492397816,205.1893195104087,317.9434722023196,65.31335025494501,0.1633947324775798,10343.882692256802,11884.674083640364,50,0.09738777441202519
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,1,90.11853572516968,27.903713708679835,33.376250944740484,28.838571071749364,MEDIUM,Pirelli,1.0,1,1,4,1,False,False,True,False,23.546567556924963,32.83868122358099,45.93948260724503,1009.6131169231074,False,3.2282990822714317,136.0175310918808,1.9333783312302741,1.2244822982051553,207.63430482812888,324.5457337125569,66.0366479253648,0.18479240145556955,10312.820177675176,11851.322986187926,50,0.1290876119380917
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,2,90.49527596059963,28.04531435197286,33.486100455215336,28.96386115341143,MEDIUM,Pirelli,2.0,0,1,4,1,False,False,True,False,24.07356568547944,33.89219450204103,44.5164636658799,1007.9132944795979,False,3.158454063650358,127.35258083930812,1.8461366633005745,1.4158534821822202,205.99333694412258,325.83473918329815,64.75415548098981,0.17096028515296458,10588.729097246052,11711.7430705595,48,0.15147271922123665
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,3,90.65976130337991,28.096083848326668,33.58870156913849,28.974975885914745,MEDIUM,Pirelli,3.0,0,1,4,1,False,False,True,False,23.534977289530982,33.88761174136639,44.984337607081585,1007.6342102622965,False,3.4233372165711633,159.5220192370092,1.9501967111705234,1.4426578098378116,205.1902581377626,327.1919257168908,69.4471954600582,0.18695242059458592,10369.098051178833,11747.934836932278,45,0.09338135546394738
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,4,90.60730178515264,28.073856946330352,33.54164369223472,28.99180114658757,MEDIUM,Pirelli,4.0,0,1,4,1,False,False,True,False,23.03664177283717,34.2260608381327,44.17886806595959,1009.0959621391075,False,2.9927662251530927,213.52699511087707,1.7132405286834664,1.49362595228688,204.13214368346283,324.1866799404174,63.648831445731744,0.17939512419342096,10523.469865744912,11849.510858154752,46,0.11764554073721274
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,5,90.40924422877023,28.061186608530992,33.42351099467175,28.924546625567494,MEDIUM,Pirelli,5.0,0,1,4,1,False,False,True,False,23.608826468895362,34.39139049651025,44.09515234885006,1010.3645822929541,False,3.230063878174323,208.36906490185547,1.9881047323680663,1.5244380193474165,208.37876563944874,324.3773270830789,67.55206378793517,0.17082164875063346,10309.625861438766,11864.394652330806,51,0.1378420414509491
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,6,90.64562431332223,28.068722590071012,33.56861760022167,29.008284123029547,MEDIUM,Pirelli,6.0,0,1,4,1,False,False,True,False,23.893267231791118,36.382234182409015,44.20278375795737,1010.7683901377129,False,3.2515504636237957,237.15130965016706,1.7580825757043768,1.4596336613067467,204.20950608961567,320.9423843534647,67.68696435780686,0.16410664531215818,10342.823914526503,11917.834540330396,45,0.09389308760773013
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,7,90.54622877550045,28.086541509305828,33.478233793814404,28.981453472380217,MEDIUM,Pirelli,7.0,0,1,4,1,False,False,True,False,23.656470701133784,35.59947944468929,41.6905697033071,1010.0102803251234,False,3.077014769716976,262.4580679964787,1.8318585055921244,1.5792433604913796,204.70998959103798,319.8901567367952,67.47688002446206,0.18988907307128627,10142.694753733833,11626.751586898983,51,0.10036976464622119
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,8,90.79188708414515,28.11762652690243,33.602399779859965,29.071860777382753,MEDIUM,Pirelli,8.0,0,1,4,1,False,False,True,False,24.141834120703273,36.03107307802891,43.62785179466409,1007.9232983054814,False,2.7340085772800786,259.16447174963105,2.072387588473901,1.4583258295465042,205.57988522438794,324.69654276110805,63.63105416806282,0.17592569716434248,10328.899161985135,11758.523951477779,50,0.08751784527096282
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,9,90.67434824553429,28.02691335318945,33.530305436407644,29.117129455937196,HARD,Pirelli,9.0,0,1,4,1,False,False,True,False,23.868770058040287,36.25587783578129,44.3653721845232,1011.4479888215324,False,2.8735125553930794,313.32814608171014,1.8699281062532065,1.3249914430392444,205.61710411384297,321.6743674763672,67.33110666259375,0.1755241279634149,10321.551468649679,11725.784407674799,51,0.0930554683971654
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,10,90.73472966273683,28.16387440470996,33.60318588778914,28.96766937023773,HARD,Pirelli,10.0,0,1,4,1,False,False,True,False,23.297230766931413,35.89312497569306,44.622656757179115,1009.7504231223587,False,2.8246659563556644,327.8560218302831,1.7709593925713132,1.517733265713784,204.59853694776322,323.8832544295844,68.78883744452625,0.17681003816833496,10133.611224494842,11953.171265739738,48,0.11186235217541655
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,11,90.88349676810398,28.158015385861493,33.612882362812364,29.112599019430128,HARD,Pirelli,11.0,0,1,4,1,False,False,True,False,23.81663894949909,36.266591752309964,44.64467412347865,1011.3808379118211,False,3.1332833210939217,334.27570759067265,1.86618144470571,1.1643607859259548,207.4571560422148,323.3232745411925,67.07731164371079,0.179194644911538,10238.014922270611,11720.931203464754,51,0.11430793065586219
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,12,90.7031046058889,28.11350720627705,33.62386469563102,28.965732703980827,HARD,Pirelli,12.0,0,1,4,1,False,False,True,False,24.107619693425733,36.56860067204394,43.2677721102842,1011.3244383860135,False,3.058756320801139,13.432558350380816,1.8565165714253549,1.3541757441406275,205.89526609666456,319.57134218200486,65.94986036483084,0.19192277966024343,10672.856815198365,11919.664102774683,48,0.12373711897669532
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,13,90.9393665632754,28.161680153873142,33.594188311198494,29.183498098203764,HARD,Pirelli,13.0,0,1,4,1,False,False,True,False,23.620009261791566,36.063610950191524,43.83972847684151,1007.5019290508841,False,3.153209007169803,24.718856541477805,1.762766423951296,1.4632133409641042,203.1243852111212,322.5996962321769,66.4371605359436,0.19158113560423026,10563.683218648155,11749.540433773564,49,0.11769195517501205
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,14,90.9267447068583,28.17612992763598,33.639075978796,29.111538800426317,HARD,Pirelli,14.0,0,1,4,1,False,False,True,False,23.932629676133356,35.83885299608846,42.5743733807341,1012.1175524353741,False,2.8034747113109892,52.134860434374275,1.9767133047359702,1.4768422070455751,206.14717306352657,322.191280321902,65.38712984101456,0.18318353640670956,10360.860605071668,11749.287037729691,49,0.14304288667354037
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,15,90.51637540944648,28.04694094653665,33.47631947849652,28.99311498441331,MEDIUM,Pirelli,1.0,1,1,4,1,False,False,True,False,23.510195761389156,35.46255796082107,44.48739755201559,1009.7848843143871,False,3.458948715010706,75.6464731519929,2.0836347004016407,1.2344504822715099,205.2997667825577,326.2744776603519,63.98310483308469,0.17766188566492394,10508.652887258824,11863.026578313147,45,0.0770126791460161
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,16,90.2364453920721,27.958931668093012,33.34875353023228,28.928760193746804,MEDIUM,Pirelli,2.0,0,1,4,1,False,False,True,False,23.493290589330794,35.401705167497916,46.56890912664625,1009.6070413524085,False,2.9466428663743156,98.5097589320091,1.9562660809262413,1.2815412768156034,208.9265175331502,321.99771505784116,68.57636129392787,0.17028306722268685,10165.812277475456,11840.624015995878,46,0.08717333581327538
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,17,90.65768494959958,28.143635424351007,33.52920156903282,28.98484795621576,MEDIUM,Pirelli,3.0,0,1,4,1,False,False,True,False,24.073475014580843,34.596754700624984,43.1814035751864,1008.7520967035176,False,3.2196125185456124,113.55019647372256,1.9200001982676131,1.46491704925865,205.4494179639276,320.10648636262835,67.8348968896196,0.1667606333552529,10288.23632118591,11621.229623910629,48,0.11117403408990063
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,18,90.80737233302833,28.138823802855494,33.59924218954246,29.06930634063037,MEDIUM,Pirelli,4.0,0,1,4,1,False,False,True,False,23.59716533249668,34.48145706212542,45.06696666699379,1008.7828239883685,False,2.474205812207595,141.21332344514718,1.9022845162704474,1.4460995191587356,206.17886015787587,323.38878306475397,66.74197411888314,0.17650565589826295,10441.028137664107,11805.576565906624,46,0.1391012978871945
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,19,90.43485840914914,27.97485505417992,33.426643399704794,29.03335995526443,MEDIUM,Pirelli,5.0,0,1,4,1,False,False,True,False,23.726895454038935,34.219882829665394,41.55318753097279,1008.4028277617866,False,3.1789305388214033,169.04212544311497,1.8540474852249949,1.372039405931718,208.04984950437014,325.4487359634718,65.96368562415546,0.17899612673286217,10328.649576364161,11963.065278847334,50,0.10809753190671058
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,20,90.64717895458222,28.109405017684907,33.55905955648131,28.978714380416,MEDIUM,Pirelli,6.0,0,1,4,1,False,False,True,False,23.562913145903458,32.62422805440565,44.579481639154466,1008.717233689929,False,2.819630582244889,192.13818362264442,1.8674169969882113,1.5839816086453626,206.55916595335296,320.58428685644145,65.05091008086617,0.19065697892333017,10379.296130768098,11718.787794155167,45,0.0835365243067715
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,21,90.52000453679486,28.066242047500488,33.47208006912932,28.98168242016505,MEDIUM,Pirelli,7.0,0,1,4,1,False,False,True,False,24.10596773991531,33.03249399432113,45.39989356476727,1011.1260705201795,False,3.013447127540822,215.35990259097787,2.006972617003036,1.2510093784231109,206.58074010472524,325.53497439817494,65.05122753338334,0.1697426721226767,10377.821451049082,11653.744727099724,48,0.11579408278568794
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,22,90.7173128545535,28.096835892697765,33.55191239810131,29.06856456375442,MEDIUM,Pirelli,8.0,0,1,4,1,False,False,True,False,23.960849407168308,32.094757002438605,43.6853189446526,1010.2864664488286,False,3.001012757141516,217.47468665397582,1.7353334370812181,1.1936573792105794,205.39022998949554,322.3960498955036,66.9487718772321,0.18360241417576262,10516.061456580255,11930.107646481762,51,0.11992866655689398
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,23,90.61411952680518,28.090504365987748,33.52264254517928,29.000972615638155,HARD,Pirelli,9.0,0,1,4,1,False,False,True,False,23.490562659457648,31.6155759695181,43.053932220422524,1010.3124986466606,False,2.883207382106284,253.13989285311516,1.92978468018581,1.3808437119064363,206.88926627423535,321.9074140874621,63.938324958167655,0.18491127793074316,10454.17455798199,11777.997393906873,47,0.1555684810055033
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,24,90.85985659405549,28.194571590110808,33.63711294986913,29.028172054075547,HARD,Pirelli,10.0,0,1,4,1,False,False,True,False,23.734736769845615,30.688172061746364,44.265509378102415,1010.16794632482,False,2.711442355911605,273.93788773338474,1.9958392959563092,1.334413823346142,205.84921551719611,322.1543869066051,66.204085348493,0.18905696604069583,10442.955326797735,11867.453894706145,49,0.0695176156816206
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,25,90.69570712201995,28.086059931951528,33.57918178140185,29.03046540866658,HARD,Pirelli,11.0,0,1,4,1,False,False,True,False,24.502180517288878,31.129642090773494,45.334904050561356,1011.4409955183345,False,2.920595016128712,288.2124537411663,2.036213611490729,1.1467748085619827,204.82905582435419,323.5855560216946,64.60343758386409,0.16590220059781205,10319.745420981624,11778.106612030086,45,0.07957185467363571
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,26,90.52694162558561,28.07939672374956,33.506489225992475,28.94105567584357,HARD,Pirelli,12.0,0,1,4,1,False,False,True,False,24.405418873564813,30.55781677534113,44.59744106591697,1013.8532605232806,False,3.1364853124305934,316.89261906357365,1.9727780940028052,1.3925711679562174,207.38962286221334,326.12386264273954,63.30956788146,0.16857297392066772,10351.223155865053,11734.507073162691,46,0.12387866722823164
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,27,90.80252336788355,28.173114024356284,33.564936496752324,29.064472846774947,HARD,Pirelli,13.0,0,1,4,1,False,False,True,False,24.321980152298075,29.417148301845724,45.520447420012,1011.0591706791812,False,3.192517761739711,335.9120657347536,1.9216463706248703,1.5071110132455208,205.71307612638614,325.4283260022569,64.34883524825716,0.18124482338767467,10291.381618889198,11857.955594735593,49,0.1284662254301227
F1,2022,2,2022-05-15,Synthetic_GP_2,Synthetic_Park,R,DDD,SYN-B,SYN-B,F1,28,90.72460760528475,28.16592905949278,33.581010284067155,28.97766826172481,HARD,Pirelli,14.0,0,1,4,1,False,False,True,False,24.09125037576334,29.366862576247147,43.854915383122716,1012.7446236714719,False,2.6359267009568885,15.126681454317577,1.9340235301825197,1.4900231307357603,206.51243805189412,320.031348889887,67.74220029919972,0.1775811292181255,10382.571243054274,11800.871636293983,50,0.11693054233486788
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,1,91.17379063332287,28.277578197789776,33.72237742109946,29.173835014433628,MEDIUM,Pirelli,1.0,1,1,1,1,False,False,True,False,24.043886065716713,34.79806715807108,42.04404017829181,1011.5222049906656,False,3.320878230073188,171.32651203754529,0.9602600018160555,2.104907551824077,211.10692544367708,320.1592796193409,66.61079957392346,0.18856267934655913,10327.797346452619,11912.036271391611,45,0.0729732910826397
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,2,91.3827295522885,28.314482565905227,33.77370266778916,29.294544318594113,MEDIUM,Pirelli,2.0,0,1,1,1,False,False,True,False,24.45456156539689,33.83325021310817,42.018618547542744,1013.1689975315578,False,3.480283862674166,183.46326441710505,0.76478837343927,2.0823671409122744,207.40340115733267,325.9158138565428,66.96673124650583,0.17170443794445137,10400.284177134528,11886.39187945883,46,0.13416297567486052
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,3,91.30782708515851,28.261938615276627,33.79577111706713,29.250117352814748,MEDIUM,Pirelli,3.0,0,1,1,1,False,False,True,False,24.828137451015955,34.612616810732945,42.25250057785324,1011.0283731632455,False,3.7761012034694597,217.1233231402403,1.023016283043594,2.340104553441344,212.23362381533443,320.91994823624333,67.80598037590012,0.1742956233914216,10406.452463290998,11808.964360734199,45,0.09127972389143851
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,4,91.27050919660994,28.283076342344827,33.80125627439517,29.186176579869937,MEDIUM,Pirelli,4.0,0,1,1,1,False,False,True,False,24.12211439325969,35.295792998874404,42.4871991637165,1010.9384586897758,False,3.3854420475331493,231.37573634130302,1.0528326557645664,2.064682731504615,209.45648439241467,319.8805081335903,67.97080008746828,0.1817070737231525,10527.82641167464,11598.73115646717,47,0.0769078137184665
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,5,91.49735688715737,28.387004281397726,33.84495753696099,29.265395068798654,MEDIUM,Pirelli,5.0,0,1,1,1,False,False,True,False,24.33694870168519,34.94894784729169,43.041949902003616,1010.2099318589488,False,3.6414979964982286,249.72676833571361,0.7812957358464097,2.0615171178570013,209.40467587681763,325.7175125676443,65.20827878185888,0.1785691063365165,10321.107400058876,11751.536784452479,45,0.10463828038224515
F1,2022,3,2022-07-15,Synthetic_GP_3,Synthetic_Street,R,AAA,SYN-A,SYN-A,F1,6,91.65620545716187,28.4346839586924,33.855279639232045,29.366241859237427,MEDIUM,Pirelli,6.0,0,1,1,1,False,False,True,False,23.666590998953893,35.912926918378425,41.42729654878778,1010.689037712882,False,3.008295798071898,257.41000405172593,0.9216431262900548,2.1734380917595137,209.45239737836502,319.74671467083704,63.59114049428881,0.16560311361408458,10255.504515956489,11887.868880550825,50,0.0833274173786479
